question_id,question,question_type,ground_truth,generated_answer,source_url,mrr,faithfulness,context_precision,time_ms
q_173b7a76,After finding fossil of preg' of one object outside its sunhat..will?,inferential,"A stereogram can also consist of two separate images that are placed separately in a stereoscope, or that are specially prepared and placed on top of each other, with color filters, polarizing filterss, or optical ridges used to ensure that each eye sees only one of the images.","beetoculonist (the animal of an insect for example can cause skin reactions depending its cellular membranes, nerve structures or reproductive abilities depending",https://en.wikipedia.org/wiki/Binocular_vision,0.0,0.0,0.0,3483.8571548461914
q_4317283e,Whos name implies an institution in St Albainoi County named Savington which belongs between Coatoy County Parishand Rara Springs neighborhood from 1200 into 630 AD about 6020s in Washington R 2o?,inferential,"Durkheim set up the first European department of sociology at the University of Bordeaux in 1895, publishing his Rules of the Sociological Method (1895).",Christopher Carstaggilla and Little Hop,https://en.wikipedia.org/wiki/Sociology,0.0,0.0,0.0,3030.7557582855225
q_5ea2496c,After being raised among teachers throughout education we shifted on from reading material before doing study assignments while parents decided our interest as taught in curriculum by class rather what are prearranged lectures meant more most?,inferential,"Interdisciplinary Interdisciplinary fields include agrochemistry, astrochemistry (and cosmochemistry), atmospheric chemistry, chemical engineering, chemical biology, chemo-informatics, environmental chemistry, geochemistry, green chemistry, immunochemistry, marine chemistry, materials science, mechanochemistry, medicinal chemistry, molecular biology, nanotechnology, oenology, pharmacology, phytochemistry, solid-state chemistry, surface science, thermochemistry, and many others.",teaching for grades 4 and upward at grade eight & nine on each track for grades 11 through 10. There would have taken to reading for grade 10 students than concentrating on test results in which grade 10 grades 4 grades 4-5 would only score higher during tests of,https://en.wikipedia.org/wiki/Chemistry,0.0,0.0,0.0,5950.382471084595
q_af3fb58f,"[a. RetaliveBillotine or red pill may increase its dosage while not improving itself before entering dose, in other studies this does because it] what result to produce about four per hundred minutes upon use the most dangerous in humans by taking place that?",inferential,"Aftermath In 2011 and 2012, during Obama's re-election campaign, the political advocacy group Americans for Prosperity spent $8.",has been scientificly found by reliable sources not easily distinguished from independent and atypical methods which do,https://en.wikipedia.org/wiki/Solyndra,0.0,1.0,0.0,4372.658014297485
q_b4e59b08,Under WH’d players become certified through Which sports league does M'athor compete or who receive all tournament fees worldwide?,inferential,"Older participation Masters sport, senior sport, or veteran sport is an age category of sport, that usually contains age groups of those 35 and older.",Major Indoor Soccer Division II World Major Junior Soft T,https://en.wikipedia.org/wiki/Sport,1.0,0.0,1.0,5898.832321166992
q_c5ae001d,Can this hypothetical case fit this list too correctly?,inferential,"And Allah is All-Forgiving, Most Merciful.",Ican only provide English. There might only even go up so hard,https://en.wikipedia.org/wiki/Coexistence,0.0,0.0,0.0,6340.084791183472
q_b85fa5c0,who wants help developing how science comes as soon possible?,inferential,"Medium-sized suppliers and multinationals have whole departments, sometimes named Compliance or Regulatory affairs, tasked with periodically checking and implementing new regulations regarding chemicals on their companies.",Scientists. (Source: ERC Press. Retrieved 12 December 1997 – 02:24 US Central Standardized Food and Mineral Products Division,https://en.wikipedia.org/wiki/Amateur_chemistry,0.0,0.0,0.0,9274.590969085693
q_eee73ace,"We have incontencional quantities in how far off range all but water hose used and use according w... and that they ininconstrainly overlap in which point the temperature on rain occurs above 3K degrees F , even so. According this way: Who decide for you in whether for me not all above range takes precedire than others from an expert in incan and wind farm applications with any background information who works this day long; but what else for some students like himself might help students understand water to stay close until I graduate in this week?",inferential,Atoms are the basic particles of the chemical elements and the fundamental building blocks of matter.,ice are visible and easily soluble when in open weather or at low altitude but in very large,https://en.wikipedia.org/wiki/Atom,0.0,0.0,0.0,11339.71357345581
q_0eefad33,About besides animals the text includes also the location they used according for how some animals reside here on Africa land-across?,inferential,"This fashion goes by names like ""tech wear"", ""goth ninja"" or ""tech ninja"".",Location geographie.n I could not answer The purpose is clear but it isn'.t detailed for,https://en.wikipedia.org/wiki/Cyberpunk,0.0,0.0,0.0,5424.28183555603
q_e44c7220,Assign where one can observe where there cannot otherwise do in other parts at such sizeable depth?,inferential,"Biospeleology was formalized as a science in 1907 by Emil Racoviță with his seminal work Essai sur les problèmes biospéologiques (""Essay on biospeleological problems”).","Insectes such As hameet, cornea (also called red bellsifter or falconerella gibberlandella), duck aviabilii (white duck), bekled",https://en.wikipedia.org/wiki/Biospeleology,0.0,0.0,0.0,7080.025196075439
q_517c99ec,Are children and schoolboy different individuals. Name most things of interest depending. Who decide things in which department this argument goes! AnswerA Where we begin. To find meaning about certain activities around you will take time. which subject doesn(_by using word search term word in questionA]. In today ([The Times A1Ed5H6wxbs). and The Age?,inferential,"Despite setbacks, Smith continued publishing attacks, responding to Kingston's pamphlet with A Reply to an Unjust and Scandalous Libel in 1700.","Family geography of language geometry Sexually, and for life science geografe Geografic biology",https://en.wikipedia.org/wiki/Intelligence_literature,0.0,0.0,0.0,4531.0211181640625
q_b1fe381c,"Before invent we may believe something, it should feel "".""?",inferential,"Not much later, exhibitors managed to project films on large screens for theatre audiences.",I can add this without further details . So the answer ends here for your discussion and final opinion will have now been put in context. It sounds bad,https://en.wikipedia.org/wiki/Film,0.0,0.0,0.0,4391.716003417969
q_71ebc216,Why does Robert use these expression with which John Dweade camet is shown later upon The Hobblet In A Wording of A Child'E?,inferential,The poet Ovid enjoyed this exercise more than the other final challenge — the controversia.,"The dumbwaiters serves [...] in actual corolly as ""and [Branfield has] neglected... the most urgent sentence:... [He says we will come together [Bellen frun']. ... [Disambigue the correct spelling]."", I do not believe there can be other details at full length. Maybe you want too. Sorry, no help could given",https://en.wikipedia.org/wiki/Historical_figure,0.2,1.0,0.2,7484.737396240234
q_3893e27f,"One year were Americans being transported outside Canada at their request how that process came through it to California as soon has taken their hands because these were immigrants already what national borders depend about at most for an age of immigrants there. Hypo to you was something was said up so quickly around Chicago today:'_AafeiloA and EluRice. You just never heard of each word or to understand the expression in general, it should you believe?",multi-hop,"International political institutions on the international level include the International Criminal Court, the International Monetary Fund, and the World Trade Organization.","I have seen very precise numbers about U. S States of North (the ""Great War on Nuclear Firepower"") The evidence in the Civil Civil Rights document describes in more depth if we can find enough detail, iie there exists evidence supporting such trump or conspiracy theories to describe retalvescent American political leadership in that century. Therefore our information must also include unsolvded conflicts regarding military intervention",https://en.wikipedia.org/wiki/Politics,0.0,0.0,0.0,8418.04838180542
q_366b4e72,"Through Which plays and performances, Dick Sabar?",multi-hop,"Comedy of menace is the body of plays written by David Campton, Nigel Dennis, N.",Arson (1947 and Bad Taste). No option with I must ask. In some films,https://en.wikipedia.org/wiki/Comedy_of_menace,0.2,0.0,0.2,3550.9307384490967
q_6556ac8a,Where am me and The Stocker is shot?,multi-hop,"Early on, cyberpunk was hailed as a radical departure from science-fiction standards and a new manifestation of vitality.",ErieValuus (West Cosgrove Abbey,https://en.wikipedia.org/wiki/Cyberpunk,0.0,0.0,0.0,4588.082551956177
q_1865d6f2,Along road sides who should there also go see music to save lp and road lights as partione according an application said on the sdcwikipage thewou fevd?,multi-hop,Demand flow technology – Strategy for business processes Design technology – Use of technology for product design Digital newspaper technology Digital scent technology – Study of smelling things through a computer Domestic technology – Usage of applied science in houses Downhole oil–water separation technology Dual-use technology – Technology that can be used for both peaceful and military purposes Dynamic video memory technology Ecotechnology – Technology causing minimal ecological harm Educational technology – Use of technology in education to enhance learning and teaching Electric transportation technology – Vehicle propelled fully or mostly by electricityPages displaying short descriptions of redirect targets Electrical engineering technology Electrofluidic display technology – Paper-like display technologyPages displaying short descriptions of redirect targets Electron-beam technology – Devices using beams of free electrons Electrothermal-chemical technology – Plasma ignition of projectile propellent Enabling technology Energy applications of nanotechnology Energy security and renewable technology Energy technology – Methods bringing energy into productionPages displaying short descriptions of redirect targets Entertainment technology Environmental biotechnology – Biotechnology applied to the natural environment Environmental.,New Delhi road map which states you must lane on road. However it does appear you can skip there and then turn onto street where it gives more people more light on foot. That may prevent mping out of doors along street. It is not known what other cars will rely and I assume there may well not take care of. The public needs,https://en.wikipedia.org/wiki/Outline_of_technology,0.2,0.0,0.2,10427.11591720581
q_d6ded882,Along for this article What may help people understanding remote sense science on our map using map techniques available worldwide: AGA GPS systems. Is all geographical locations now remote but far above that area?,multi-hop,"In addition to all of the other subdisciplines of geography, GIS specialists must understand computer science and database systems.",yes most map sites are actually remote not far enough,https://en.wikipedia.org/wiki/Geography,1.0,0.0,1.0,10669.84486579895
q_71668d70,To use phones can phones hold who' else accesse...or how old did Steve Biam live like then while working for Blacktomato Electronic Distribution(a part ?,multi-hop,"Android Central is a technology journalism website based in the United States, Canada, and the United Kingdom that covers the Android operating system.",Insufficient info that can make everything,https://en.wikipedia.org/wiki/Android_Central,0.5,0.0,0.45,2868.9653873443604
q_a2082e7f,when the human test is finished there likely shall go be of. A scientific investigation only. How may someone determine some new discovery within hours without hearing from its doctor regarding my findings (?,multi-hop,Modern physics is a branch of physics that developed in the early 20th century and onward or branches greatly influenced by early 20th century physics.,I Can offer few suggestions because of that context,https://en.wikipedia.org/wiki/Modern_physics,0.0,0.0,0.0,5214.105129241943
q_db0fc8dc,What causes offenotype of brain cell receptor theory from hypothesis type design in evolutioniology class study data type experiments of computer-made incintory mice of which population not the appropriate genetic mix the study has come with according authoretact_data=http%272?,multi-hop,Androgen receptor gene may predispose a father to impulsive and externalising behaviours (e.,no citation,https://en.wikipedia.org/wiki/Father_absence,0.0,0.0,0.0,3376.521348953247
q_9b34979a,"Along family circle or nonfamily circle how many parts they perform together at at social clubs around or beyond society when using them on various items of common sense (ATMs as seen in UPC A – C = N MST = SNTP S-OF/VHST CTL'E (YYP E, AMLTD GLYTPL;SZC and so far an MSTO and PSM.L to GALLHIER as used?",multi-hop,Sociology and applied sociology are connected to the professional and academic discipline of social work.,As I cannot serve it in,https://en.wikipedia.org/wiki/Sociology,0.5,0.0,0.45,4381.4098834991455
q_5d0dddee,Lists some items by location from Where are placed before planting as in Hawaii only In other circumstances?,multi-hop,"Distribution Orchids in the genus Peristylus are found in Japan, China, Mongolia, India, Indochina, Indonesia, Philippines, Malaysia, New Guinea, Polynesia and Australia.",In ectopic rainforests lands have fallen and may be defornably disturbed or,https://en.wikipedia.org/wiki/Peristylus,0.0,0.0,0.0,2514.2931938171387
q_d41aeaa8,And of two scientists were it unclear which would become most dominant before 1940 in Britain?,multi-hop,"With the standard consensus that the laws of physics are universal and do not change with time, physics can be used to study things that would ordinarily be mired in uncertainty.",Douglas Young John Hume Alan Herault Haliad Langley Byron Lee Robert,https://en.wikipedia.org/wiki/Physics,0.0,0.0,0.0,5259.811878204346
q_da08990a,"Name more types(the factors at higher degrees level to the first) than the quantities above, but few people consider larger levels, while smaller, like in mathematics studies and more commonly: percent(abs)1x5%2 3% percent (15-17% 5/18-29 or 4-45% between 5-8+0% and 35-30-7% where 9-40 and 90%) but this study seems fairly safe at high level university degrees from many people except...D=6% 6*14 +/2n4+/6% or 3-57% above 7l""n""nD I?",multi-hop,"Taking c = ±6, we have the sum u + v + c to be 26 and 14, depending on the sign of ±6 taken, both of which do not fall within the sets D or S.","mathematics. This statement accurately fits those derived, as are most examples. Some examples, given by mathematics, contain greater numbers, larger amounts in number classes, more of that proportion. It simply repeat, without regard",https://en.wikipedia.org/wiki/Constructions_of_magic_squares,0.0,1.0,0.0,8368.41893196106
q_df9b75ec,From other data sets were each piece included?,multi-hop,Conceptual analysis is a common method in analytic philosophy.,The first restagnomick had eight different sets because the two approaches should always fit there. Each step of an invoke can either serve multiple different logical directions; an idea must exist across three generations first in their logical view but can not form one. This can occur with many methods to decide who does their part or does one or at several time intervals between them; or,https://en.wikipedia.org/wiki/Philosophy,0.0,0.0,0.0,9670.186996459961
q_fbc1a89b,"Isolent is most harmful after which disease did bacteria first begin the destruction reaction as soon on an evolutionary level at about 1476 to the human hand until there began only in adult female infantae which, according, reduced the lifespan ability required. By modern medicine which could mean as good after in many children but for elderly men, less important afterwards: infant or girl birth, and in many female human mothers by around 120 months according with most studies: men at all birth can conceary around 180 percent on healthy individuals around 400-7.8 percentage percent in adult?",multi-hop,"The latter, an aspect of public choice theory, models public-sector behaviour analogously to microeconomics, involving interactions of self-interested voters, politicians, and bureaucrats.",Asthmus hemoroscurforzasanus or Asthmanellosian amnesitritone insupraeida atteneobarrheitonia (AEWB.I-IIAPF.OPEN). I did try but they did come with very limited resources or were extremely inaccessy in preventing its complete dismutacy on evolution and its systematic and physical failure to produce active aerobic respirating water solutions to withstand human weather loss or nutriition damage,https://en.wikipedia.org/wiki/Economics,0.0,0.0,0.0,10480.114221572876
q_1d0a9a50,"who would prefer changing this clause from nonsubstorified of law'refertable code and use which terms on deferenced by his friends at college--or they and we, they) to one on liberty rights/state parties-and their views._: that you don not believe we_-theor are what to change on that?",multi-hop,Nor is it always the worse for the society that it was no part of it.,The context should be irrelevant as nobody else,https://en.wikipedia.org/wiki/Economics,0.0,0.0,0.0,6109.496355056763
